X,Y,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD
33.6377983093262,-10.4098997116089,10104440,-10.40990,33.63780,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,,MW02,Chitipa Millet & Maize,10920502,3
33.0885009765625,-9.59447956085205,10105352,-9.59448,33.08850,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,,MW02,Chitipa Millet & Maize,10920502,3
32.9793014526367,-9.40349006652832,10105511,-9.40349,32.97930,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,,MW02,Chitipa Millet & Maize,10920502,3
33.1186981201172,-9.5072603225708,10105513,-9.50726,33.11870,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,,MW02,Chitipa Millet & Maize,10920502,3
33.2831993103027,-9.70903015136719,10120286,-9.70903,33.28320,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,,MW02,Chitipa Millet & Maize,10920502,3
33.2899017333984,-9.69013023376465,10120288,-9.69013,33.28990,MW2012C3010102,2012,MW,Malawi,Northern,Chitipa,,MW02,Chitipa Millet & Maize,10920502,3
33.8950996398926,-9.76809978485107,10201137,-9.76810,33.89510,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.8302001953125,-9.78425025939941,10201210,-9.78425,33.83020,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.8455009460449,-9.79563999176025,10201247,-9.79564,33.84550,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.9271011352539,-9.71230030059814,10201442,-9.71230,33.92710,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.8736991882324,-9.84482955932617,10201688,-9.84483,33.87370,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.6730003356934,-9.6637601852417,10202195,-9.66376,33.67300,MW2012C3010107,2012,MW,Malawi,Northern,Chitipa,,MW07,Misuku Hills,10920507,3
33.8498001098633,-9.6814603805542,10202514,-9.68146,33.84980,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.6684989929199,-10.0022001266479,10203013,-10.00220,33.66850,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9174003601074,-9.91359996795654,10203085,-9.91360,33.91740,MW2012C3010210,2012,MW,Malawi,Northern,Karonga,,MW10,Northern Karonga,10920810,3
33.6206016540527,-9.87304973602295,10203176,-9.87305,33.62060,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.8608016967773,-9.93924045562744,10203221,-9.93924,33.86080,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.8033981323242,-10.170000076294,10203623,-10.17000,33.80340,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9086990356445,-10.0404996871948,10203744,-10.04050,33.90870,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
34.2148017883301,-10.447099685669,10204101,-10.44710,34.21480,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.1193008422852,-10.4462003707886,10204322,-10.44620,34.11930,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.1277008056641,-10.357500076294,10204453,-10.35750,34.12770,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.2318000793457,-10.4162998199463,10204586,-10.41630,34.23180,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.1873016357422,-10.556300163269,10204723,-10.55630,34.18730,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.1190986633301,-10.2562999725342,10205202,-10.25630,34.11910,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
34.0707015991211,-10.3122997283936,10205507,-10.31230,34.07070,MW2012C3010209,2012,MW,Malawi,Northern,Karonga,,MW09,Nkhata Bay Cassava,10920809,3
33.9151992797852,-9.93589973449707,10220027,-9.93590,33.91520,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9259986877441,-9.9753999710083,10220103,-9.97540,33.92600,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.8963012695312,-9.94851970672607,10220521,-9.94852,33.89630,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.9323997497559,-9.9312801361084,10220705,-9.93128,33.93240,MW2012C3010201,2012,MW,Malawi,Northern,Karonga,,MW01,Central Karonga,10920801,3
33.761100769043,-11.6552000045776,10301026,-11.65520,33.76110,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.9723014831543,-11.4949998855591,10301306,-11.49500,33.97230,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.937801361084,-11.7131004333496,10301347,-11.71310,33.93780,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.125,-11.6477003097534,10301663,-11.64770,34.12500,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0964012145996,-11.6375999450684,10301741,-11.63760,34.09640,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0768013000488,-11.96399974823,10302010,-11.96400,34.07680,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.111499786377,-11.8910999298096,10303454,-11.89110,34.11150,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1621017456055,-11.836199760437,10304012,-11.83620,34.16210,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1483001708984,-11.8374004364014,10304360,-11.83740,34.14830,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1557998657227,-11.7659997940063,10304625,-11.76600,34.15580,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.0251007080078,-12.1525001525879,10305446,-12.15250,34.02510,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.2550010681152,-11.6674995422363,10306417,-11.66750,34.25500,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.3036003112793,-11.6583003997803,10306431,-11.65830,34.30360,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1954002380371,-11.7643003463745,10307413,-11.76430,34.19540,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.2490005493164,-11.657600402832,10308129,-11.65760,34.24900,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.2779998779297,-11.5363998413086,10308636,-11.53640,34.27800,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
34.1397018432617,-11.2735996246338,10309273,-11.27360,34.13970,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.192699432373,-11.305700302124,10309281,-11.30570,34.19270,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0550994873047,-11.3823003768921,10310469,-11.38230,34.05510,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.128101348877,-11.5334997177124,10312048,-11.53350,34.12810,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.2014999389648,-11.6051998138428,10312078,-11.60520,34.20150,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.1657981872559,-11.472900390625,10312187,-11.47290,34.16580,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.1769981384277,-11.6218996047974,10312600,-11.62190,34.17700,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.288200378418,-11.6153001785278,10320227,-11.61530,34.28820,MW2012C3010311,2012,MW,Malawi,Northern,Nkhata Bay,,MW11,Northern Lakeshore,10921911,3
33.7092018127441,-10.9995002746582,10401140,-10.99950,33.70920,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.7639007568359,-10.862099647522,10401212,-10.86210,33.76390,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.7354011535645,-11.0164003372192,10401424,-11.01640,33.73540,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.9123992919922,-10.9368000030518,10401502,-10.93680,33.91240,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
33.6870994567871,-11.0516996383667,10401522,-11.05170,33.68710,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.6501007080078,-10.9731998443603,10401541,-10.97320,33.65010,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.55419921875,-10.9492998123169,10401604,-10.94930,33.55420,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.7962989807129,-10.9764995574951,10401635,-10.97650,33.79630,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.6501007080078,-10.9075002670288,10401742,-10.90750,33.65010,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
34.1952018737793,-10.7908000946045,10402537,-10.79080,34.19520,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
33.9705009460449,-10.9069995880127,10403332,-10.90700,33.97050,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.0348014831543,-10.8442001342773,10403488,-10.84420,34.03480,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.1823997497559,-10.6386995315552,10404186,-10.63870,34.18240,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.1180992126465,-10.7149000167847,10404707,-10.71490,34.11810,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.0774993896484,-10.6794004440308,10405213,-10.67940,34.07750,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.1108016967773,-10.6082000732422,10405404,-10.60820,34.11080,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.0392990112305,-11.0241003036499,10407068,-11.02410,34.03930,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.0000991821289,-10.9601001739502,10407194,-10.96010,34.00010,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
34.0750007629395,-10.9278001785278,10407628,-10.92780,34.07500,MW2012C3010409,2012,MW,Malawi,Northern,Rumphi,,MW09,Nkhata Bay Cassava,10922509,3
33.5424995422363,-10.8036003112793,10408441,-10.80360,33.54250,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.5009002685547,-10.8626003265381,10409468,-10.86260,33.50090,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.8824996948242,-11.0222997665405,10420001,-11.02230,33.88250,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.8438987731934,-11.0195999145508,10420035,-11.01960,33.84390,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.8452987670898,-11.0249996185303,10420080,-11.02500,33.84530,MW2012C3010417,2012,MW,Malawi,Northern,Rumphi,,MW17,Western Rumphi & Mumba,10922517,3
33.4580993652344,-11.941499710083,10501055,-11.94150,33.45810,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.3823013305664,-11.8392000198364,10501216,-11.83920,33.38230,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.3270988464355,-12.211199760437,10501505,-12.21120,33.32710,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.4991989135742,-11.9792003631592,10501709,-11.97920,33.49920,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.8821983337402,-11.0909004211426,10502043,-11.09090,33.88220,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.7784996032715,-11.2849998474121,10502268,-11.28500,33.77850,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.6711006164551,-11.5345001220703,10502439,-11.53450,33.67110,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.6487998962402,-11.3927001953125,10502593,-11.39270,33.64880,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,,MW17,Western Rumphi & Mumba,10921717,3
33.780101776123,-11.1663999557495,10502730,-11.16640,33.78010,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,,MW17,Western Rumphi & Mumba,10921717,3
33.7661018371582,-11.455400466919,10503211,-11.45540,33.76610,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.6791000366211,-11.870400428772,10503367,-11.87040,33.67910,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.5341987609863,-11.7313003540039,10505136,-11.73130,33.53420,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.4720001220703,-11.5846004486084,10505151,-11.58460,33.47200,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.4104995727539,-11.4441995620728,10505231,-11.44420,33.41050,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,,MW17,Western Rumphi & Mumba,10921717,3
33.4799003601074,-11.3125,10505310,-11.31250,33.47990,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,,MW17,Western Rumphi & Mumba,10921717,3
33.5,-11.7819004058838,10505508,-11.78190,33.50000,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.5508995056152,-12.3555002212524,10506127,-12.35550,33.55090,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.6539001464844,-12.2002000808716,10506548,-12.20020,33.65390,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.6304016113281,-12.6591997146606,10507175,-12.65920,33.63040,MW2012C3010503,2012,MW,Malawi,Northern,Mzimba,,MW03,Kasungu Lilongwe Plain,10921703,3
33.6026992797852,-12.5305995941162,10507344,-12.53060,33.60270,MW2012C3010503,2012,MW,Malawi,Northern,Mzimba,,MW03,Kasungu Lilongwe Plain,10921703,3
33.8322982788086,-12.4919004440308,10508369,-12.49190,33.83230,MW2012C3010503,2012,MW,Malawi,Northern,Mzimba,,MW03,Kasungu Lilongwe Plain,10921703,3
33.6194000244141,-11.3432998657227,10509319,-11.34330,33.61940,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,,MW17,Western Rumphi & Mumba,10921717,3
33.5984992980957,-11.1618003845215,10509474,-11.16180,33.59850,MW2012C3010517,2012,MW,Malawi,Northern,Mzimba,,MW17,Western Rumphi & Mumba,10921717,3
33.4715995788574,-12.2419004440308,10510388,-12.24190,33.47160,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0105018615723,-11.4061002731323,10732047,-11.40610,34.01050,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.9794998168945,-11.3894996643066,10732070,-11.38950,33.97950,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.9948997497559,-11.407600402832,10732192,-11.40760,33.99490,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0265998840332,-11.4385004043579,10733465,-11.43850,34.02660,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0331001281738,-11.4398002624512,10733640,-11.43980,34.03310,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0234985351562,-11.4329996109009,10734370,-11.43300,34.02350,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0103988647461,-11.440899848938,10734393,-11.44090,34.01040,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0182991027832,-11.4597997665405,10734407,-11.45980,34.01830,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0279998779297,-11.4274997711182,10734762,-11.42750,34.02800,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0087013244629,-11.4368000030518,10735130,-11.43680,34.00870,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0078010559082,-11.4668998718262,10735173,-11.46690,34.00780,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0078010559082,-11.4344997406006,10736053,-11.43450,34.00780,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.002799987793,-11.4630002975464,10736174,-11.46300,34.00280,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0029983520508,-11.4364995956421,10736377,-11.43650,34.00300,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0018005371094,-11.4471998214722,10736466,-11.44720,34.00180,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.9884986877441,-11.4555997848511,10736596,-11.45560,33.98850,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0013008117676,-11.4821996688843,10737199,-11.48220,34.00130,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0158004760742,-11.454400062561,10739309,-11.45440,34.01580,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0306015014648,-11.4449996948242,10741504,-11.44500,34.03060,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
34.0285987854004,-11.4612998962402,10744039,-11.46130,34.02860,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0355987548828,-11.4708995819092,10744154,-11.47090,34.03560,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
34.0150985717773,-11.4736003875732,10744649,-11.47360,34.01510,MW2012C3010309,2012,MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,10921909,3
33.9738998413086,-11.4608001708984,10746033,-11.46080,33.97390,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.9869003295898,-11.4696998596191,10746244,-11.46970,33.98690,MW2012C3010508,2012,MW,Malawi,Northern,Mzimba,,MW08,Mzimba Self Sufficient,10921708,3
33.4444999694824,-12.5858001708984,20101014,-12.58580,33.44450,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.5252990722656,-12.4547996520996,20101387,-12.45480,33.52530,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.7024002075195,-12.731499671936,20102311,-12.73150,33.70240,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.5395011901855,-12.6721000671387,20103365,-12.67210,33.53950,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.4281005859375,-12.9041996002197,20105073,-12.90420,33.42810,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.4589004516602,-13.0993995666504,20105181,-13.09940,33.45890,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.4720993041992,-13.0738000869751,20106042,-13.07380,33.47210,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.1526985168457,-13.2667999267578,20107490,-13.26680,33.15270,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.3348999023438,-13.3201999664307,20107615,-13.32020,33.33490,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.5780982971191,-13.1445999145508,20108739,-13.14460,33.57810,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.6623001098633,-13.1766996383667,20109486,-13.17670,33.66230,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.6771011352539,-13.0745000839233,20109653,-13.07450,33.67710,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.3586006164551,-12.683500289917,20110170,-12.68350,33.35860,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.3730010986328,-12.8936996459961,20110620,-12.89370,33.37300,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.3306007385254,-13.5244998931885,20111107,-13.52450,33.33060,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.2495002746582,-13.4696998596191,20111530,-13.46970,33.24950,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
33.4403991699219,-13.3487997055054,20111718,-13.34880,33.44040,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
